2024-04-06 23:01:22,482: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-04-06 23:01:22,542: alpaca.trading.stream: INFO: connected to: BaseURL.TRADING_STREAM_PAPER
2024-04-06 23:01:23,748: root: INFO: Current backtesting datetime 2021-12-15 08:30:00-05:00
2024-04-06 23:01:23,749: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-04-06 23:01:23,750: root: INFO: Current backtesting datetime 2021-12-15 09:30:00-05:00
2024-04-06 23:01:23,750: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-04-06 23:01:23,751: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-06 23:01:23[0m
2024-04-06 23:01:23,751: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:23,759: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:25,406: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-06 23:01:25[0m
2024-04-06 23:01:25,407: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-06 23:01:25,408: root: INFO: Current backtesting datetime 2021-12-15 16:00:00-05:00
2024-04-06 23:01:25,408: root: INFO: Current backtesting datetime 2021-12-16 09:30:00-05:00
2024-04-06 23:01:25,408: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-06 23:01:25[0m
2024-04-06 23:01:25,408: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:25,409: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:25,700: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-06 23:01:25[0m
2024-04-06 23:01:25,701: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-06 23:01:25,702: root: INFO: Current backtesting datetime 2021-12-16 16:00:00-05:00
2024-04-06 23:01:25,702: root: INFO: Current backtesting datetime 2021-12-17 09:30:00-05:00
2024-04-06 23:01:25,703: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-06 23:01:25[0m
2024-04-06 23:01:25,703: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:25,704: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:26,031: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-06 23:01:26[0m
2024-04-06 23:01:26,032: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-06 23:01:26,033: root: INFO: Current backtesting datetime 2021-12-17 16:00:00-05:00
2024-04-06 23:01:26,033: root: INFO: Current backtesting datetime 2021-12-18 09:30:00-05:00
2024-04-06 23:01:26,034: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-04-06 23:01:26,035: root: INFO: Current backtesting datetime 2021-12-18 09:29:00-05:00
2024-04-06 23:01:26,036: root: INFO: Current backtesting datetime 2021-12-18 09:29:00-05:00
2024-04-06 23:01:26,036: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-04-06 23:01:26,037: root: INFO: Current backtesting datetime 2021-12-20 08:30:00-05:00
2024-04-06 23:01:26,038: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-04-06 23:01:26,039: root: INFO: Current backtesting datetime 2021-12-20 09:30:00-05:00
2024-04-06 23:01:26,039: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-04-06 23:01:26,040: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-06 23:01:26[0m
2024-04-06 23:01:26,040: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:26,041: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:26,469: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-06 23:01:26[0m
2024-04-06 23:01:26,470: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-06 23:01:26,471: root: INFO: Current backtesting datetime 2021-12-20 16:00:00-05:00
2024-04-06 23:01:26,471: root: INFO: Current backtesting datetime 2021-12-21 09:30:00-05:00
2024-04-06 23:01:26,472: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-06 23:01:26[0m
2024-04-06 23:01:26,472: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:26,473: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:26,745: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-06 23:01:26[0m
2024-04-06 23:01:26,746: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-06 23:01:26,747: root: INFO: Current backtesting datetime 2021-12-21 16:00:00-05:00
2024-04-06 23:01:26,747: root: INFO: Current backtesting datetime 2021-12-22 09:30:00-05:00
2024-04-06 23:01:26,748: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-06 23:01:26[0m
2024-04-06 23:01:26,748: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:26,749: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:27,043: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-06 23:01:27[0m
2024-04-06 23:01:27,044: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-06 23:01:27,045: root: INFO: Current backtesting datetime 2021-12-22 16:00:00-05:00
2024-04-06 23:01:27,045: root: INFO: Current backtesting datetime 2021-12-23 09:30:00-05:00
2024-04-06 23:01:27,046: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-06 23:01:27[0m
2024-04-06 23:01:27,046: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:27,047: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:27,693: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-06 23:01:27[0m
2024-04-06 23:01:27,694: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-06 23:01:27,695: root: INFO: Current backtesting datetime 2021-12-23 16:00:00-05:00
2024-04-06 23:01:27,695: root: INFO: Current backtesting datetime 2021-12-24 09:30:00-05:00
2024-04-06 23:01:27,695: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-04-06 23:01:27,697: root: INFO: Current backtesting datetime 2021-12-24 09:29:00-05:00
2024-04-06 23:01:27,698: root: INFO: Current backtesting datetime 2021-12-24 09:29:00-05:00
2024-04-06 23:01:27,698: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-04-06 23:01:27,699: root: INFO: Current backtesting datetime 2021-12-27 08:30:00-05:00
2024-04-06 23:01:27,699: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-04-06 23:01:27,700: root: INFO: Current backtesting datetime 2021-12-27 09:30:00-05:00
2024-04-06 23:01:27,700: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-04-06 23:01:27,701: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-06 23:01:27[0m
2024-04-06 23:01:27,701: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:27,702: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:27,794: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-06 23:01:27[0m
2024-04-06 23:01:27,795: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-06 23:01:27,795: root: INFO: Current backtesting datetime 2021-12-27 16:00:00-05:00
2024-04-06 23:01:27,796: root: INFO: Current backtesting datetime 2021-12-28 09:30:00-05:00
2024-04-06 23:01:27,796: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-06 23:01:27[0m
2024-04-06 23:01:27,796: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:27,797: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:28,311: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-06 23:01:28[0m
2024-04-06 23:01:28,313: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-06 23:01:28,314: root: INFO: Current backtesting datetime 2021-12-28 16:00:00-05:00
2024-04-06 23:01:28,315: root: INFO: Current backtesting datetime 2021-12-29 09:30:00-05:00
2024-04-06 23:01:28,316: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-06 23:01:28[0m
2024-04-06 23:01:28,316: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:28,317: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:28,609: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-06 23:01:28[0m
2024-04-06 23:01:28,610: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-06 23:01:28,611: root: INFO: Current backtesting datetime 2021-12-29 16:00:00-05:00
2024-04-06 23:01:28,611: root: INFO: Current backtesting datetime 2021-12-30 09:30:00-05:00
2024-04-06 23:01:28,611: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-06 23:01:28[0m
2024-04-06 23:01:28,611: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:28,612: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:28,970: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-06 23:01:28[0m
2024-04-06 23:01:28,971: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-06 23:01:28,972: root: INFO: Current backtesting datetime 2021-12-30 16:00:00-05:00
2024-04-06 23:01:28,972: root: INFO: Current backtesting datetime 2021-12-31 09:30:00-05:00
2024-04-06 23:01:28,972: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-06 23:01:28[0m
2024-04-06 23:01:28,972: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:28,973: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:29,249: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-06 23:01:29[0m
2024-04-06 23:01:29,250: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-06 23:01:29,251: root: INFO: Current backtesting datetime 2021-12-31 16:00:00-05:00
2024-04-06 23:01:29,251: root: INFO: Current backtesting datetime 2022-01-01 09:30:00-05:00
2024-04-06 23:01:29,252: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-04-06 23:01:29,253: root: INFO: Current backtesting datetime 2022-01-01 09:29:00-05:00
2024-04-06 23:01:29,254: root: INFO: Current backtesting datetime 2022-01-01 09:29:00-05:00
2024-04-06 23:01:29,254: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-04-06 23:01:29,255: root: INFO: Current backtesting datetime 2022-01-03 08:30:00-05:00
2024-04-06 23:01:29,256: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-04-06 23:01:29,256: root: INFO: Current backtesting datetime 2022-01-03 09:30:00-05:00
2024-04-06 23:01:29,256: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-04-06 23:01:29,258: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-06 23:01:29[0m
2024-04-06 23:01:29,258: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:29,259: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:29,518: asyncio: INFO: [MLTrader] [32mNew order was created: market order of | 105 SPY sell | at price $381.039990234375 of class bracket with status new[0m
2024-04-06 23:01:29,521: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-06 23:01:29[0m
2024-04-06 23:01:29,521: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-04-06 23:01:29,521: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:29,522: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:29,651: root: INFO: market order of | 105 SPY sell | at price $381.039990234375 of class bracket with status new was sent to broker backtesting
2024-04-06 23:01:29,651: root: INFO: market order of | 105 SPY sell | at price $381.039990234375 of class bracket with status new was sent to broker backtesting
2024-04-06 23:01:29,651: asyncio: INFO: [MLTrader] [32mOrder was filled: market order of | 105 SPY sell | at price $476.3 of class bracket with status fill[0m
2024-04-06 23:01:29,657: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-04-06 23:01:29,658: root: INFO: Current backtesting datetime 2022-01-03 16:00:00-05:00
2024-04-06 23:01:29,658: root: INFO: Current backtesting datetime 2022-01-04 09:30:00-05:00
2024-04-06 23:01:29,731: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-06 23:01:29[0m
2024-04-06 23:01:29,732: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 23:01:29,733: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
